Latitude,Longitude,Label,Year,Image_URL
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040204_001.jpg?itok=z9G_sr_W
48.852507,2.340934,36 Rue Serpente 75006 Paris,En 1911,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph039865_001.jpg?itok=fpKrn-dx
48.84459,2.34958,Place de la Contrescarpe 75005 Paris,En 1909,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph031553_001.jpg?itok=i8rRLL15
48.852458,2.35685,3 Quai de Bourbon 75004 Paris,En 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph031256_001.jpg?itok=GnrhIRrJ
48.889069,2.348432,Rue Labat 75018 Paris,Entre 1895 et Avril 1898,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph037533_001.jpg?itok=GLU0RplM
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040205_001.jpg?itok=a8_WJrDR
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040206_001.jpg?itok=SjYnjz6p
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040207_001.jpg?itok=wMOqNwpp
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040208_001.jpg?itok=gEDBIm6H
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040209_001.jpg?itok=Mwg8d-CA
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040210_001.jpg?itok=0SarHQ0P
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040211_001.jpg?itok=WBEVXmZ6
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040212_001.jpg?itok=C4uNFO1M
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040214_001.jpg?itok=y7zflsnr
48.862263,2.306607,Quai d'Orsay 75007 Paris,En Août 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040215_001.jpg?itok=kN8gX7Ke
48.865953,2.341219,Place des Victoires 75002 Paris,En 1903,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph040221_001.jpg?itok=paKOHxtR
48.846747,2.381364,Boulevard Diderot 75012 Paris,En 1898,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_144176-19.jpg?itok=3_sKU8wx
48.846747,2.381364,Boulevard Diderot 75012 Paris,En 1898,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_144176-20.jpg?itok=0jt4GKJF
48.846747,2.381364,Boulevard Diderot 75012 Paris,En 1898,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_44764-4.jpg?itok=CuDU5ev7
48.846747,2.381364,Boulevard Diderot 75012 Paris,En 1898,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_144176-23.jpg?itok=C41gEqBy
48.846967,2.345871,Place du Panthéon 75005 Paris,7 Juin 1917 7 Juin 1907,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph026503.jpg?itok=hBYNlI6n
48.862527,2.335861,Rue de Rivoli 75001 Paris,26 Juin 1899,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_144191-5.jpg?itok=oG7tSHM7
48.856728,2.355227,Rue de Rivoli 75004 Paris,25 Juillet 1899,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_144191-16.jpg?itok=eFDh8eXL
48.868147,2.290931,Avenue Kléber 75016 Paris,6 Octobre 1899,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_144191-1.jpg?itok=jUW5WGMZ
48.847526,2.397075,Place de la Nation 75012 Paris,15 Septembre 1899,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_144191-8.jpg?itok=uzwcn9QN
48.853711,2.370213,Place de la Bastille 75011 Paris,En 1926,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_144183-13.jpg?itok=8TGwga1O
48.859262,2.349609,Rue des Lombards 75004 Paris,En Juillet 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph012732_001.jpg?itok=dsLNHGj4
48.854177,2.360418,Rue Charlemagne 75004 Paris,En 1902,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph012812_001.jpg?itok=WtittVgE
48.854501,2.354624,Quai de l'Hôtel de Ville 75004 Paris,Entre 1885 et 1925,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph012728_001.jpg?itok=didZ-0qT
48.854746,2.320999,58 Rue de Varenne 75007 Paris,En 17 Avril 1918,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph027297.jpg?itok=HBzg2NYk
48.851253,2.340759,12 Rue de l'Ecole de Médecine 75006 Paris,En 15 Août 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph026903.jpg?itok=mwzhLXER
48.853105,2.338609,Rue de l'Ancienne Comédie 75006 Paris,15 Août 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_81261-2.jpg?itok=RBKzsYcN
48.853087,2.338515,14 Rue de l'Ancienne Comédie 75006 Paris,16 Août 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_81187-1.jpg?itok=aOMhGeov
48.862527,2.335861,Rue de Rivoli 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph020814_1.jpg?itok=_-wxtViV
48.862527,2.335861,Rue de Rivoli 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph020815_1.jpg?itok=3O006BIc
48.868411,2.325631,Rue Duphot 75001 Paris,En 1921,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph020840_1.jpg?itok=xzkIu0h_
48.868135,2.325731,10 Rue Duphot 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph020843_1.jpg?itok=5ZfXwzeQ
48.867819,2.330114,Place Vendôme 75001 Paris,Entre 1890 et 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph020869_1.jpg?itok=pmyCKiHF
48.860306,2.357079,45 Rue des Archives 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021140_1.jpg?itok=GgemfzDc
48.861344,2.358441,60 Rue des Archives 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021140_1.jpg?itok=GgemfzDc
48.861344,2.358441,60 Rue des Archives 75003 Paris,En 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021142_1.jpg?itok=CynEI_E0
48.861344,2.358441,60 Rue des Archives 75003 Paris,En 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021142_1.jpg?itok=CynEI_E0
48.862047,2.358971,61 Rue des Archives 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021144_1.jpg?itok=urqu_GgZ
48.862047,2.358971,61 Rue des Archives 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021144_1.jpg?itok=urqu_GgZ
48.862121,2.359348,70 Rue des Archives 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021146_1.jpg?itok=Q3mmkrsP
48.858641,2.363126,10 Rue du Parc Royal 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021262_1.jpg?itok=EIE2GWUO
48.859482,2.36465,64 Rue de Turenne 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021278_1.jpg?itok=7q-YwMZr
48.877708,2.333222,9 Rue de la Tour des Dames 75009 Paris,En 1919,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_71068-7.jpg?itok=gtYc6X1M
48.872805,2.356316,Boulevard de Strasbourg 75010 Paris,En 2 Août 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph029655.jpg?itok=gdQwIuFN
48.861521,2.35782,4 Rue des Haudriettes 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph009371_1.jpg?itok=b8czz6YN
48.850353,2.348983,Place Maubert 75005 Paris,Entre 1865 et 1868,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph000740_1.jpg?itok=1bUuNje1
48.865609,2.322913,Place de la Concorde 75001 Paris,Entre 1850 et 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_99967-14.jpg?itok=Nsqhk9Ev
48.854461,2.347787,Rue de la Cité 75004 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42386-17.jpg?itok=DJ_BbljP
48.855145,2.365351,Place des Vosges 75004 Paris,En 1957,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_27151-2.jpg?itok=BD5aO7cZ
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42403-1.jpg?itok=qWiLzHPl
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_42143-4.jpg?itok=NpVy0SBV
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42143-5.jpg?itok=oikRBYot
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42403-2.jpg?itok=TrpZzI0n
48.880825,2.352529,Rue Saint-Vincent de Paul 75010 Paris,En 1949,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42398-13.jpg?itok=EcGu5nCQ
48.846684,2.34844,Rue Saint-Etienne du Mont 75005 Paris,En 1951,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42389-4.jpg?itok=GM93pmUV
48.830578,2.355183,Place d'Italie 75013 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42387-14.jpg?itok=LiyrYDE3
48.830578,2.355183,Place d'Italie 75013 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42391-4.jpg?itok=KagrDRQW
48.838806,2.269191,Pont du Garigliano 75015 Paris,En 1949,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42392-19.jpg?itok=vkT-jowW
48.88668,2.374262,Quai de la Seine 75019 Paris,En 1948,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_42392-15.jpg?itok=ezXi4ArL
48.824958,2.357936,Avenue d'Italie 75013 Paris,En 1970,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42391-7.jpg?itok=RNWdE1O7
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42393-6.jpg?itok=jlG2_VAn
48.899447,2.387856,Avenue de la Porte de la Villette 75019 Paris,En 1967,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_42392-4.jpg?itok=7n6GHpGS
48.899086,2.329864,Avenue de la Porte de Saint-Ouen 75018 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42395-11.jpg?itok=jTe1UqSF
48.899086,2.329864,Avenue de la Porte de Saint-Ouen 75018 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_42395-12.jpg?itok=oNU5gKSP
48.827907,2.377129,Rue des Grands Moulins 75013 Paris,En 1969,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42429-14.jpg?itok=MMZHYr-L
48.830578,2.355183,Place d'Italie 75013 Paris,En 1955,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/27155-11.jpg?itok=BUNfj6WM
48.830578,2.355183,Place d'Italie 75013 Paris,En 1956,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42140-7.jpg?itok=W-fhCArd
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1958,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42143-3.jpg?itok=5VnlIAg6
48.830578,2.355183,Place d'Italie 75013 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42025-8.jpg?itok=8nzJlhdd
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/41758-5.jpg?itok=iFYF8l5-
48.88668,2.374262,Quai de la Seine 75019 Paris,En 1951,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42131-5.jpg?itok=jlKkm4wr
48.863022,2.306329,Port du Gros Caillou 75007 Paris,En 1952,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_42132-13.jpg?itok=prrgkZj9
48.865486,2.283298,Place de Mexico 75016 Paris,En 1953,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42135-8.jpg?itok=S1Q0GbOB
48.869315,2.284912,Place Victor Hugo 75016 Paris,En 1953,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42135-10.jpg?itok=e0Rm1YrD
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42129-10.jpg?itok=FiUxyiP1
48.839525,2.395762,Place Félix Eboué 75012 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42025-5.jpg?itok=qZysQKUn
48.863414,2.281697,Avenue Georges Mandel 75016 Paris,En 1953,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42135-11.jpg?itok=L0VnWmw4
48.837864,2.257903,Place de la Porte de Saint-Cloud 75016 Paris,En 1948,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42128-6.jpg?itok=oOIKV1LM
48.842607,2.261652,Boulevard Exelmans 75016 Paris,En 1949,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42128-10.jpg?itok=p51cW9kt
48.867824,2.295257,Avenue d'Iéna 75016 Paris,En 1951,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42132-6.jpg?itok=uS9L3cCC
48.837864,2.257903,Place de la Porte de Saint-Cloud 75016 Paris,En 1951,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42132-12.jpg?itok=_5NdssGi
48.837864,2.257903,Place de la Porte de Saint-Cloud 75016 Paris,En 1952,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42133-12.jpg?itok=ltCG6n4N
48.868147,2.290931,Avenue Kléber 75016 Paris,Entre 1960 et 1961,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42021-2.jpg?itok=scndgxFr
48.844082,2.338232,Rue Auguste Comte 75006 Paris,En 1952,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42134-1.jpg?itok=v2xosROw
48.867819,2.330114,Place Vendôme 75001 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/41758-6.jpg?itok=vMkvwmYL
48.867819,2.330114,Place Vendôme 75001 Paris,En 1951,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/41758-13.jpg?itok=Bc5ZMNxl
48.88668,2.374262,Quai de la Seine 75019 Paris,Entre 1960 et 1961,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_41764-10.jpg?itok=5tixgk1E
48.840467,2.295982,Rue Lecourbe 75015 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42130-6.jpg?itok=8xpt6LZ-
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,En 1952,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42133-13.jpg?itok=97kNbROs
48.837619,2.360412,Boulevard de l'Hôpital 75013 Paris,En 1953,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42135-7.jpg?itok=Sr8aVf-i
48.847526,2.397075,Place de la Nation 75012 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42025-11.jpg?itok=ATaG_Q-S
48.847526,2.397075,Place de la Nation 75012 Paris,En 1951,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42026-4.jpg?itok=SlCaxN7k
48.899086,2.329864,Avenue de la Porte de Saint-Ouen 75018 Paris,En 1952,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/41760-3.jpg?itok=qsVVkUzc
48.830578,2.355183,Place d'Italie 75013 Paris,En 1950,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42129-9.jpg?itok=vx-PSCiD
48.832371,2.287205,Place de la Porte de Versailles 75015 Paris,En 1949,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/41756-2.jpg?itok=c7kdk1AH
48.899447,2.387856,Avenue de la Porte de la Villette 75019 Paris,En 1968,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/41753-12.jpg?itok=UKbYVjMU
48.854199,2.334896,Rue de l'Abbaye 75006 Paris,En 1955,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/42137-8.jpg?itok=Eos-4qZL
48.841031,2.254278,Avenue du Parc des Princes 75016 Paris,En 1949,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_42023-12.jpg?itok=2pvpVFAm
48.872491,2.287879,Avenue Foch 75016 Paris,En 1949,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_50467-2.jpg?itok=Mek7pSRg
48.854213,2.356361,Rue de l'Hôtel de Ville 75004 Paris,Vers 25 Août 1944,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/LEC/lpdp_144118-24.jpg?itok=irO2-vxP
48.859003,2.34708,104 Rue de Rivoli 75001 Paris,25 Août 1944,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/LEC/lpdp_144119-5.jpg?itok=lWK6K_ab
48.866857,2.335749,47 Rue Sainte-Anne 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020796-carph020797_001.jpg?itok=Fc4cHT7s
48.865737,2.332438,Rue Saint-Roch 75001 Paris,En 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020775-carph020776_001.jpg?itok=3yG5hZUk
48.863988,2.332252,Place des Pyramides 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020791-carph020792_001.jpg?itok=O6lm86P2
48.863988,2.332252,Place des Pyramides 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020791-carph020792_001.jpg?itok=O6lm86P2
48.86795,2.336304,Rue Sainte-Anne 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020796-carph020797_001.jpg?itok=Fc4cHT7s
48.86864,2.336676,64 Rue Sainte-Anne 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020798-carph020799_001.jpg?itok=h92bcsND
48.86795,2.336304,Rue Sainte-Anne 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020798-carph020799_001.jpg?itok=h92bcsND
48.866776,2.336999,Rue des Petits Champs 75002 Paris,En 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020800-carph020804_001.jpg?itok=wFPM_jbe
48.866975,2.335685,45 Rue des Petits Champs 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020802-carph020803_001.jpg?itok=Zbq7qYE_
48.866776,2.336999,Rue des Petits Champs 75002 Paris,En 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020800-carph020804_001.jpg?itok=wFPM_jbe
48.868928,2.338123,4 Rue Saint-Augustin 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020805-carph020806_001.jpg?itok=lsjksaHu
48.868099,2.32401,Rue Saint-Honoré 75008 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020807-carph020808_001.jpg?itok=qRPr8XwM
48.868099,2.32401,Rue Saint-Honoré 75008 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020807-carph020808_001.jpg?itok=qRPr8XwM
48.86575,2.330465,334 Rue Saint-Honoré 75001 Paris,Entre 1890 et 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020812-carph020813_001.jpg?itok=VliQgwo6
48.867961,2.324772,404 Rue Saint-Honoré 75001 Paris,En 1921,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020810-carph020811_001.jpg?itok=fMhuPSU3
48.866392,2.329236,352 Rue Saint-Honoré 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020810-carph020811_001.jpg?itok=fMhuPSU3
48.86575,2.330465,334 Rue Saint-Honoré 75001 Paris,Entre 1890 et 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020812-carph020813_001.jpg?itok=VliQgwo6
48.868235,2.325695,12 Rue Duphot 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020840-carph020841_001.jpg?itok=FMEkGepf
48.868235,2.325695,12 Rue Duphot 75001 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020842-carph020843_001.jpg?itok=ok6C8LgN
48.867819,2.330114,Place Vendôme 75001 Paris,Entre 1890 et 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020869-carph020870_001.jpg?itok=aWPo2Vqh
48.868293,2.333983,5 Rue Gaillon 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020902-carph020903_001.jpg?itok=8ntiXiTT
48.8679,2.333902,6 Rue Gaillon 75002 Paris,Entre 1890 et 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020904-carph020905_001.jpg?itok=NrRQsSxS
48.86866,2.334327,16 Rue Gaillon 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph020904-carph020905_001.jpg?itok=NrRQsSxS
48.866972,2.354641,292 Rue Saint-Martin 75003 Paris,En 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph021042-carph021043_001.jpg?itok=ARazfjZf
48.866972,2.354641,292 Rue Saint-Martin 75003 Paris,En 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/bdm_carph021042-carph021043_001.jpg?itok=ARazfjZf
